XET_ID;XET_ELE_ID;XET_TRA_ID;XET_FECHA_DESDE;XET_FECHA_HASTA;XET_OPE_ID_DESDE;XET_OPE_ID_HASTA
2202;2396;2532;2012-12-14 11:58:00.000;NULL;NULL;NULL
2203;2397;2607;2011-01-01 00:00:00.000;NULL;NULL;NULL
2204;2398;2487;2012-12-17 07:40:00.000;NULL;NULL;NULL
2205;2399;2488;2012-12-17 07:43:00.000;NULL;NULL;NULL
2206;2400;2621;2012-12-17 07:48:00.000;NULL;NULL;NULL
2207;2401;2515;2013-02-21 09:31:00.000;NULL;NULL;NULL
2208;2402;2564;2013-02-21 09:31:00.000;NULL;NULL;NULL
2209;2403;2503;2012-12-13 07:43:00.000;NULL;NULL;NULL
2210;2404;2636;2012-12-13 07:44:00.000;NULL;NULL;NULL
2211;2405;2644;2012-12-13 07:46:00.000;NULL;NULL;NULL
2212;2406;2518;2012-12-13 07:53:00.000;NULL;NULL;NULL
2213;2407;2572;2011-01-01 00:00:00.000;NULL;NULL;NULL
2214;2408;2401;2012-12-13 08:31:00.000;2012-12-13 08:31:00.000;NULL;NULL
2215;2409;2561;2012-12-13 08:32:00.000;2012-12-13 08:32:00.000;NULL;NULL
2216;2410;2414;2013-01-01 01:00:00.000;2013-01-01 01:00:00.000;NULL;NULL
2217;2411;2587;2012-12-13 08:26:00.000;2012-12-13 08:26:00.000;NULL;NULL
2218;2412;2398;2012-12-13 08:26:00.000;2012-12-13 08:26:00.000;NULL;NULL
2219;2413;2135;2012-12-13 08:44:00.000;NULL;NULL;NULL
2220;2414;2650;2013-02-18 08:42:00.000;NULL;NULL;NULL
2221;2415;2640;2013-02-18 08:44:00.000;NULL;NULL;NULL
2222;2416;1431;2013-02-18 09:03:00.000;NULL;NULL;NULL
2223;2417;2531;2013-02-18 09:03:00.000;NULL;NULL;NULL
2224;2418;2550;2013-02-18 09:06:00.000;NULL;NULL;NULL
2225;2419;2543;2013-02-18 09:06:00.000;NULL;NULL;NULL
2226;2420;2558;2013-02-18 09:10:00.000;NULL;NULL;NULL
2227;2421;2592;2013-02-18 09:10:00.000;NULL;NULL;NULL
2228;2422;2516;2013-02-18 08:52:00.000;NULL;NULL;NULL
2229;2423;2530;2013-02-18 08:52:00.000;NULL;NULL;NULL
2230;2424;1429;2013-02-18 09:15:00.000;NULL;NULL;NULL
2231;2425;2645;2013-02-18 09:15:00.000;NULL;NULL;NULL
2232;2426;2582;2013-02-18 08:59:00.000;NULL;NULL;NULL
2233;2427;2537;2013-02-18 08:59:00.000;NULL;NULL;NULL
2234;2428;2557;2013-02-25 10:25:00.000;NULL;NULL;NULL
2235;2429;2581;2012-12-17 08:28:00.000;NULL;NULL;NULL
2236;2430;2662;2012-12-14 12:15:00.000;NULL;NULL;NULL
2237;2432;2507;2012-12-14 12:20:00.000;NULL;NULL;NULL
2238;2433;2651;2012-12-14 12:27:00.000;NULL;NULL;NULL
2239;2434;2608;2012-12-14 12:38:00.000;NULL;NULL;NULL
2240;2435;2639;2012-12-14 12:35:00.000;NULL;NULL;NULL
2241;2436;2478;2012-12-17 08:40:00.000;NULL;NULL;NULL
2242;2437;2134;2013-02-25 10:40:00.000;NULL;NULL;NULL
2243;2438;2601;2012-12-14 12:45:00.000;NULL;NULL;NULL
2244;2439;2575;2012-12-14 12:48:00.000;NULL;NULL;NULL
2245;2440;2125;2012-12-15 07:10:00.000;NULL;NULL;NULL
2246;2441;2126;2012-12-15 07:15:00.000;NULL;NULL;NULL
2247;2442;2127;2012-12-15 07:18:00.000;NULL;NULL;NULL
2248;2443;2606;2012-12-14 09:02:00.000;NULL;NULL;NULL
2249;2444;2556;2012-12-15 07:39:00.000;NULL;NULL;NULL
2250;2445;2376;2012-12-14 09:14:00.000;NULL;NULL;NULL
2251;2446;2653;2012-12-14 09:10:00.000;NULL;NULL;NULL
2252;2447;2560;2012-12-14 09:42:00.000;NULL;NULL;NULL
2253;2448;2132;2012-12-14 09:35:00.000;NULL;NULL;NULL
2254;2449;2131;2012-12-14 09:31:00.000;NULL;NULL;NULL
2255;2450;2130;2012-12-14 09:27:00.000;NULL;NULL;NULL
2256;2451;2129;2012-12-14 09:21:00.000;NULL;NULL;NULL
2257;2452;2128;2012-12-14 09:18:00.000;NULL;NULL;NULL
2258;2453;2133;2012-12-14 09:39:00.000;NULL;NULL;NULL
2259;2454;2477;2013-02-18 08:42:00.000;NULL;NULL;NULL
2260;2455;2371;2013-02-18 08:44:00.000;NULL;NULL;NULL
2261;2456;2429;2013-02-18 08:52:00.000;NULL;NULL;NULL
2262;2457;2430;2013-02-18 09:15:00.000;NULL;NULL;NULL
2263;2458;2431;2013-02-18 08:59:00.000;NULL;NULL;NULL
2264;2459;2406;2013-02-21 09:31:00.000;NULL;NULL;NULL
2265;2460;2408;2012-12-13 07:44:00.000;NULL;NULL;NULL
2266;2461;2410;2011-01-01 00:00:00.000;NULL;NULL;NULL
2267;2462;2411;2013-01-01 01:00:00.000;NULL;NULL;NULL
2268;2463;2416;2012-12-13 08:32:00.000;2012-12-13 08:32:00.000;NULL;NULL
2269;2464;2413;2012-12-13 08:26:00.000;2012-12-13 08:26:00.000;NULL;NULL
2270;2465;2412;2012-12-13 08:45:00.000;NULL;NULL;NULL
2271;2466;2404;2012-12-17 07:55:00.000;NULL;NULL;NULL
2272;2467;2390;2013-02-20 09:10:00.000;NULL;NULL;NULL
2273;2468;2387;2013-02-20 09:18:00.000;NULL;NULL;NULL
2274;2469;2434;2012-12-13 07:50:00.000;NULL;NULL;NULL
2275;2470;2482;2012-12-13 08:08:00.000;NULL;NULL;NULL
2276;2471;2385;2011-01-01 01:01:00.000;NULL;NULL;NULL
2277;2472;2386;2012-12-14 11:32:00.000;NULL;NULL;NULL
2278;2473;2439;2011-01-01 01:01:00.000;NULL;NULL;NULL
2279;2474;2440;2011-01-01 01:01:00.000;NULL;NULL;NULL
2280;2475;2438;2012-12-15 10:48:00.000;NULL;NULL;NULL
2281;2476;2437;2012-12-15 10:39:00.000;NULL;NULL;NULL
2282;2477;2491;2012-12-15 10:44:00.000;NULL;NULL;NULL
2283;2478;2436;2012-12-15 10:52:00.000;NULL;NULL;NULL
2284;2479;2392;2012-12-13 08:03:00.000;NULL;NULL;NULL
2285;2480;2395;2013-02-19 09:04:00.000;NULL;NULL;NULL
2286;2481;2397;2013-02-19 08:47:00.000;NULL;NULL;NULL
2287;2482;2396;2013-02-19 08:45:00.000;NULL;NULL;NULL
2288;2483;2393;2013-02-21 09:17:00.000;NULL;NULL;NULL
2289;2484;2418;2013-01-01 01:00:00.000;NULL;NULL;NULL
2290;2485;2402;2012-12-14 11:56:00.000;NULL;NULL;NULL
2291;2486;2403;2012-12-14 11:58:00.000;NULL;NULL;NULL
2292;2487;2419;2011-01-01 00:00:00.000;NULL;NULL;NULL
2293;2488;2421;2012-12-17 07:40:00.000;NULL;NULL;NULL
2294;2489;2486;2012-12-17 07:44:00.000;NULL;NULL;NULL
2295;2490;2424;2012-12-17 07:48:00.000;NULL;NULL;NULL
2296;2491;2399;2011-01-01 00:00:00.000;NULL;NULL;NULL
2297;2492;2425;2013-02-18 09:03:00.000;NULL;NULL;NULL
2298;2493;2427;2013-02-18 09:07:00.000;NULL;NULL;NULL
2299;2494;2428;2013-02-18 09:10:00.000;NULL;NULL;NULL
2300;2495;2442;2012-12-17 08:28:00.000;NULL;NULL;NULL
2301;2496;2484;2013-02-25 10:26:00.000;NULL;NULL;NULL
2302;2498;2485;2012-12-14 12:15:00.000;NULL;NULL;NULL
2303;2499;2447;2012-12-14 12:21:00.000;NULL;NULL;NULL
2304;2500;2449;2012-12-14 12:27:00.000;NULL;NULL;NULL
2305;2501;2451;2012-12-14 12:38:00.000;NULL;NULL;NULL
2306;2502;2446;2012-12-14 12:35:00.000;NULL;NULL;NULL
2307;2503;2444;2012-12-14 12:45:00.000;NULL;NULL;NULL
2308;2504;2480;2012-12-14 12:48:00.000;NULL;NULL;NULL
2309;2505;2381;2012-12-14 09:02:00.000;NULL;NULL;NULL
2310;2506;2384;2012-12-15 07:40:00.000;NULL;NULL;NULL
2311;2507;2380;2012-12-14 09:31:00.000;NULL;NULL;NULL
2312;2508;2378;2012-12-14 09:28:00.000;NULL;NULL;NULL
2313;2509;2377;2012-12-14 09:22:00.000;NULL;NULL;NULL
2314;2510;2375;2012-12-14 09:18:00.000;NULL;NULL;NULL
2315;2511;355;2011-01-01 01:01:00.000;NULL;NULL;NULL
2316;2512;1937;2011-01-01 01:01:00.000;2015-01-31 00:00:00.000;NULL;NULL
2317;2513;2455;2013-02-25 10:39:00.000;NULL;NULL;NULL
2318;2514;2574;2013-01-11 11:19:00.000;NULL;NULL;NULL
2319;2515;2374;2013-01-11 11:19:00.000;NULL;NULL;NULL
2320;108;310;2013-02-15 00:00:00.000;NULL;NULL;NULL
2321;1516;563;2011-01-01 00:00:00.000;NULL;NULL;NULL
2322;449;116;2011-01-01 00:00:00.000;2011-01-01 00:00:00.000;NULL;NULL
2323;823;908;2011-01-01 09:48:29.000;NULL;NULL;NULL
2324;938;4;2013-05-28 10:41:24.000;2013-05-28 10:41:24.000;NULL;NULL
2325;938;813;2013-01-01 00:00:00.000;2013-05-28 10:41:23.000;NULL;NULL
2326;938;813;2013-05-28 10:41:25.000;NULL;NULL;NULL
2327;936;814;2013-01-01 00:00:00.000;NULL;NULL;NULL
2328;856;1685;2013-03-04 08:15:00.000;2013-03-04 08:15:00.000;NULL;NULL
2329;382;1338;2011-01-01 00:00:00.000;NULL;NULL;NULL
2330;1449;840;2013-02-25 10:25:01.000;NULL;NULL;NULL
2331;117;312;2011-01-01 01:01:02.000;2013-04-26 14:00:00.000;NULL;NULL
2332;2525;312;2013-05-28 16:31:30.243;NULL;NULL;NULL
2333;1263;972;2011-01-01 00:00:00.000;NULL;NULL;NULL
2334;349;1516;2011-01-01 00:00:00.000;2011-01-01 01:01:00.000;NULL;NULL
2335;1365;537;2011-01-01 00:00:00.000;NULL;NULL;NULL
2336;1345;884;2011-01-01 00:00:00.000;NULL;NULL;NULL
2337;446;94;2013-02-25 10:24:01.000;NULL;NULL;NULL
2338;291;1796;2011-01-01 00:00:00.000;NULL;NULL;NULL
2339;1497;2141;2011-01-01 00:00:00.000;NULL;NULL;NULL
2340;176;457;2013-02-15 07:53:01.000;NULL;NULL;NULL
2341;1220;892;2011-01-01 00:00:00.000;NULL;NULL;NULL
2342;1725;2054;2013-02-25 10:26:01.000;NULL;NULL;NULL
2343;1131;733;2013-02-25 10:25:01.000;NULL;NULL;NULL
2344;1375;547;2011-01-01 00:00:00.000;NULL;NULL;NULL
2345;370;1493;2011-01-01 00:00:00.000;2014-09-01 00:00:00.000;NULL;NULL
2346;1074;1397;2011-01-01 00:00:00.000;NULL;NULL;NULL
2347;1232;791;2011-01-01 00:00:00.000;NULL;NULL;NULL
2348;1062;1696;2011-01-01 00:00:00.000;2014-09-01 00:00:00.000;NULL;NULL
2349;553;92;2011-01-01 00:00:00.000;NULL;NULL;NULL
2350;987;1371;2011-01-01 00:00:00.000;NULL;NULL;NULL
2351;1637;584;2011-01-01 00:00:00.000;NULL;NULL;NULL
2352;761;1107;2013-02-16 06:58:01.000;NULL;NULL;NULL
2353;689;72;2013-01-01 00:00:00.000;NULL;NULL;NULL
2354;1496;2142;2011-01-01 00:00:00.000;NULL;NULL;NULL
2355;662;1185;2011-01-01 00:00:00.000;NULL;NULL;NULL
2356;1969;2391;2011-01-01 00:00:00.000;NULL;NULL;NULL
2357;547;81;2011-01-01 00:00:00.000;NULL;NULL;NULL
2358;324;1363;2013-02-23 11:34:01.000;NULL;NULL;NULL
2359;1589;654;2013-02-25 10:25:01.000;NULL;NULL;NULL
2360;548;89;2011-01-01 00:00:00.000;NULL;NULL;NULL
2361;407;1361;2013-02-23 11:04:01.000;NULL;NULL;NULL
2362;1310;1440;2011-01-01 00:00:02.000;2014-01-21 00:00:00.000;NULL;NULL
2363;1413;498;2013-04-13 00:00:01.000;2013-04-13 00:00:01.000;NULL;NULL
2364;1413;2152;2013-04-13 00:00:02.000;2013-06-25 10:00:00.000;NULL;NULL
2365;1689;2157;2013-04-13 00:00:01.000;2013-06-25 10:00:00.000;NULL;NULL
2366;1542;612;2011-01-01 01:01:02.000;2011-01-01 01:01:02.000;NULL;NULL
2367;1542;613;2011-01-01 01:01:03.000;2015-02-23 00:00:00.000;NULL;NULL
2368;1533;612;2011-01-01 01:01:03.000;2015-03-14 00:00:00.000;NULL;NULL
2369;384;1360;2011-01-01 01:01:02.000;NULL;NULL;NULL
2370;2145;2227;2011-01-01 01:01:02.000;2011-01-01 01:01:02.000;NULL;NULL
2371;2145;2239;2011-01-01 01:01:03.000;NULL;NULL;NULL
2372;2232;2227;2011-01-01 01:01:03.000;NULL;NULL;NULL
2373;596;2148;2011-01-01 01:01:02.000;NULL;NULL;NULL
2374;898;1135;2011-01-01 01:01:01.000;2013-01-14 07:18:59.000;NULL;NULL
2375;843;1087;2011-01-01 01:01:02.000;NULL;NULL;NULL
2376;138;1800;2011-01-01 01:01:02.000;NULL;NULL;NULL
2377;2175;2233;2012-12-13 08:31:01.000;NULL;NULL;NULL
2378;2236;2348;2012-12-13 08:31:01.000;NULL;NULL;NULL
2379;2309;2204;2012-12-13 08:31:01.000;NULL;NULL;NULL
2380;2411;2401;2012-12-13 08:31:01.000;NULL;NULL;NULL
2381;2412;2561;2012-12-13 08:32:01.000;NULL;NULL;NULL
2382;2464;2416;2012-12-13 08:32:01.000;NULL;NULL;NULL
2383;2173;2231;2012-12-13 08:31:01.000;NULL;NULL;NULL
2384;2234;2210;2012-12-13 08:31:01.000;NULL;NULL;NULL
2385;2308;2529;2012-12-13 08:31:01.000;NULL;NULL;NULL
2386;2408;2587;2012-12-13 08:31:01.000;NULL;NULL;NULL
2387;2409;2398;2012-12-13 08:32:01.000;NULL;NULL;NULL
2388;2463;2413;2012-12-13 08:32:01.000;NULL;NULL;NULL
2389;2235;2665;2012-12-13 08:28:01.000;NULL;NULL;NULL
2390;2520;2414;2013-01-01 01:01:01.000;NULL;NULL;NULL
2391;269;341;2011-01-01 01:01:02.000;NULL;NULL;NULL
2392;1596;575;2011-01-01 01:01:02.000;NULL;NULL;NULL
2393;1328;701;2011-01-01 00:00:01.000;NULL;NULL;NULL
2394;449;117;2011-01-01 00:00:02.000;NULL;NULL;NULL
2395;1134;1012;2011-01-01 01:01:01.000;NULL;NULL;NULL
2396;365;463;2011-01-01 01:01:01.000;NULL;NULL;NULL
2397;1208;959;2011-01-01 00:00:01.000;NULL;NULL;NULL
2398;932;902;2011-01-01 01:01:01.000;NULL;NULL;NULL
2399;1492;2140;2011-01-01 01:01:01.000;NULL;NULL;NULL
2400;234;378;2011-01-01 01:01:05.000;NULL;NULL;NULL
2401;934;811;2011-01-01 01:01:05.000;NULL;NULL;NULL
2402;242;345;2011-01-01 01:01:05.000;2014-03-05 00:00:00.000;NULL;NULL
2403;1325;698;2011-01-01 01:01:05.000;2014-01-24 00:00:00.000;NULL;NULL
2404;463;116;2011-01-01 01:01:05.000;NULL;NULL;NULL
2405;1205;774;2011-01-01 01:01:05.000;NULL;NULL;NULL
2406;1634;622;2011-01-01 00:00:01.000;2013-03-30 00:00:00.000;NULL;NULL
2407;2526;2217;2013-06-07 07:29:02.000;2014-11-04 00:00:00.000;NULL;NULL
2408;1849;493;2013-06-03 10:00:00.000;2014-01-24 00:00:00.000;NULL;NULL
2409;1145;1010;2011-01-01 01:01:01.000;NULL;NULL;NULL
2410;2012;2147;2013-03-11 00:00:01.000;NULL;NULL;NULL
2411;856;798;2013-03-04 08:15:01.000;NULL;NULL;NULL
2412;1900;1685;2013-03-04 08:15:01.000;NULL;NULL;NULL
2413;1144;1009;2011-01-01 01:01:05.000;NULL;NULL;NULL
2414;1961;2707;2011-01-01 00:00:00.000;2015-01-01 00:00:00.000;NULL;NULL
2415;1757;2104;2011-01-01 01:01:01.000;NULL;NULL;NULL
2416;2387;2595;2013-02-20 09:18:01.000;NULL;NULL;NULL
2417;2518;61;2013-04-08 09:24:01.000;NULL;NULL;NULL
2418;1772;1968;2011-01-01 00:00:00.000;NULL;NULL;NULL
2419;2519;2523;2013-04-08 09:49:01.000;NULL;NULL;NULL
2420;2521;2663;2013-04-08 09:51:01.000;NULL;NULL;NULL
2421;2522;2400;2013-04-08 10:28:00.000;NULL;NULL;NULL
2422;1502;558;2013-06-17 08:30:01.000;2013-09-11 07:00:00.000;NULL;NULL
2423;880;1156;2013-02-15 07:54:01.000;2013-02-15 07:54:01.000;NULL;NULL
2424;984;1728;2011-01-01 01:01:01.000;2011-01-01 01:01:01.000;NULL;NULL
2425;288;1387;2011-01-01 01:01:01.000;2011-01-01 01:01:01.000;NULL;NULL
2426;289;1390;2013-02-23 10:40:01.000;NULL;NULL;NULL
2427;985;1387;2013-02-23 10:40:01.000;2013-02-23 10:40:01.000;NULL;NULL
2428;366;1362;2013-02-23 11:01:01.000;NULL;NULL;NULL
2429;388;1351;2011-01-01 01:01:01.000;2013-12-20 00:00:00.000;NULL;NULL
2430;1080;1749;2011-01-01 01:01:01.000;2011-01-01 01:01:01.000;NULL;NULL
2431;1078;1408;2011-01-01 01:01:01.000;2013-10-31 23:59:59.000;NULL;NULL
2432;1603;632;2011-01-01 01:01:01.000;NULL;NULL;NULL
2433;1556;576;2011-01-01 00:00:01.000;NULL;NULL;NULL
2434;1080;1537;2011-01-01 01:01:02.000;2014-05-01 00:00:00.000;NULL;NULL
2435;985;1416;2013-02-23 10:40:02.000;NULL;NULL;NULL
2436;31;148;2013-06-25 00:00:01.000;2013-11-23 00:00:00.000;NULL;NULL
2437;1817;1925;2013-06-25 00:00:01.000;NULL;NULL;NULL
2438;1929;2727;2013-06-25 00:00:01.000;NULL;NULL;NULL
2439;2099;2728;2013-06-25 00:00:01.000;2013-08-03 00:00:00.000;NULL;NULL
2440;2527;2697;2013-07-05 12:26:47.050;NULL;NULL;NULL
2441;1811;1663;2012-12-15 07:22:01.000;NULL;NULL;NULL
2442;1810;1551;2012-12-15 07:22:01.000;2013-07-11 23:59:00.000;NULL;NULL
2443;2042;2733;2013-06-25 10:00:01.000;2014-04-29 10:00:00.000;NULL;NULL
2444;2043;1844;2012-12-15 07:22:01.000;NULL;NULL;NULL
2445;2042;1843;2012-12-15 07:22:01.000;2013-06-25 09:59:59.000;NULL;NULL
2446;2050;2734;2013-06-25 10:00:01.000;NULL;NULL;NULL
2447;2022;2731;2013-06-25 10:00:01.000;NULL;NULL;NULL
2448;659;49;2013-06-25 10:00:01.000;NULL;NULL;NULL
2449;1318;766;2013-06-25 10:00:01.000;NULL;NULL;NULL
2450;1437;497;2013-07-01 10:00:01.000;2014-03-24 00:00:00.000;NULL;NULL
2451;1577;643;2013-07-01 10:00:01.000;2014-03-24 00:00:00.000;NULL;NULL
2452;1444;483;2013-07-01 10:00:01.000;2014-09-02 00:00:00.000;NULL;NULL
2453;1584;570;2013-07-01 10:00:01.000;NULL;NULL;NULL
2454;1720;2002;2013-07-01 10:00:01.000;2015-01-31 12:00:00.000;NULL;NULL
2455;1407;528;2013-07-03 10:00:01.000;NULL;NULL;NULL
2456;349;1472;2011-01-01 01:01:01.000;2014-05-01 00:00:00.000;NULL;NULL
2457;350;1516;2011-01-01 01:01:01.000;2014-05-01 00:00:00.000;NULL;NULL
2458;1043;1919;2011-01-01 01:01:01.000;2014-05-01 00:00:00.000;NULL;NULL
2459;348;1517;2011-01-01 01:01:01.000;2014-01-26 00:00:00.000;NULL;NULL
2460;1042;1881;2011-01-01 01:01:01.000;2014-05-01 00:00:00.000;NULL;NULL
2461;948;679;2013-07-01 10:00:01.000;NULL;NULL;NULL
2462;879;1156;2013-02-15 07:54:02.000;NULL;NULL;NULL
2463;288;1389;2013-02-23 10:40:01.000;NULL;NULL;NULL
2464;984;1415;2013-02-23 10:40:01.000;NULL;NULL;NULL
2465;2528;2735;2013-07-06 20:30:17.000;NULL;NULL;NULL
2466;2529;2736;2013-07-06 20:30:54.000;2013-09-25 10:00:00.000;NULL;NULL
2467;2530;2737;2013-07-06 20:32:33.000;2013-09-28 10:00:00.000;NULL;NULL
2468;2531;2738;2013-07-06 20:33:39.617;NULL;NULL;NULL
2469;2532;673;2013-07-06 20:34:32.000;2013-09-25 10:00:00.000;NULL;NULL
2470;2533;2741;2013-07-06 20:35:22.000;2013-11-25 00:00:00.000;NULL;NULL
2471;2539;2743;2013-07-06 20:39:24.000;2013-07-06 20:39:24.000;NULL;NULL
2472;880;1157;2013-02-15 07:54:02.000;NULL;NULL;NULL
2473;1962;2746;2013-07-12 00:00:00.000;NULL;NULL;NULL
2474;1958;2751;2013-07-12 00:00:00.000;NULL;NULL;NULL
2475;1846;2761;2013-07-12 00:00:00.000;2013-08-16 00:00:00.000;NULL;NULL
2476;1970;2750;2013-07-16 12:26:53.000;2014-05-26 00:00:00.000;NULL;NULL
2477;1970;2750;2013-07-12 00:00:00.000;2013-07-16 12:26:52.000;NULL;NULL
2478;1858;2760;2013-07-12 00:00:00.000;2014-06-14 10:00:00.000;NULL;NULL
2479;1955;2747;2013-07-12 00:00:00.000;NULL;NULL;NULL
2480;1850;2777;2013-07-12 00:00:00.000;NULL;NULL;NULL
2481;1843;2778;2013-07-12 00:00:00.000;NULL;NULL;NULL
2482;1959;2749;2013-07-12 00:00:00.000;2013-10-07 00:00:00.000;NULL;NULL
2483;1847;2759;2013-07-12 00:00:00.000;2013-10-07 00:00:00.000;NULL;NULL
2484;1960;2748;2013-07-12 00:00:00.000;NULL;NULL;NULL
2485;1848;2758;2013-07-12 00:00:00.000;2013-08-16 00:00:00.000;NULL;NULL
2486;952;2755;2013-07-12 00:00:00.000;NULL;NULL;NULL
2487;1963;2752;2013-07-12 00:00:00.000;NULL;NULL;NULL
2488;1851;2756;2013-07-12 00:00:00.000;NULL;NULL;NULL
2489;1965;2753;2013-07-12 00:00:00.000;NULL;NULL;NULL
2490;956;2754;2013-07-12 00:00:00.000;NULL;NULL;NULL
2491;1853;2757;2013-07-12 00:00:00.000;NULL;NULL;NULL
2492;266;2763;2013-07-12 00:00:00.000;2013-08-23 00:00:00.000;NULL;NULL
2493;1968;2765;2013-07-12 00:00:00.000;NULL;NULL;NULL
2494;1856;2775;2013-07-12 00:00:00.000;NULL;NULL;NULL
2495;1857;2776;2013-07-12 00:00:00.000;NULL;NULL;NULL
2496;1439;2792;2013-07-12 00:00:00.000;NULL;NULL;NULL
2497;1585;2790;2013-07-12 00:00:00.000;2014-11-05 00:00:00.000;NULL;NULL
2498;1445;2791;2013-07-12 00:00:00.000;2013-12-20 00:00:00.000;NULL;NULL
2499;1450;2801;2013-07-12 00:00:00.000;2014-09-08 00:00:00.000;NULL;NULL
2500;454;2766;2013-07-12 00:00:00.000;2013-12-27 00:00:00.000;NULL;NULL
2501;1458;2800;2013-07-12 00:00:00.000;NULL;NULL;NULL
2502;1147;2774;2013-07-12 00:00:00.000;2014-04-29 10:00:00.000;NULL;NULL
2503;1467;2797;2013-07-12 00:00:00.000;NULL;NULL;NULL
2504;1474;2799;2013-07-12 00:00:00.000;NULL;NULL;NULL
2505;1476;2798;2013-07-12 00:00:00.000;NULL;NULL;NULL
2506;1620;2812;2013-07-12 00:00:00.000;NULL;NULL;NULL
2507;1621;2811;2013-07-12 00:00:00.000;NULL;NULL;NULL
2508;520;2781;2013-07-12 00:00:00.000;2014-06-23 10:00:00.000;NULL;NULL
2509;1488;2796;2013-07-12 00:00:00.000;NULL;NULL;NULL
2510;1639;2789;2013-07-12 00:00:00.000;NULL;NULL;NULL
2511;1499;2793;2013-07-12 00:00:00.000;2013-10-07 00:00:00.000;NULL;NULL
2512;1641;2787;2013-07-12 00:00:00.000;NULL;NULL;NULL
2513;1226;2813;2013-07-12 00:00:00.000;2014-06-14 10:00:00.000;NULL;NULL
2514;1501;2785;2013-07-12 00:00:00.000;2015-01-31 12:00:00.000;NULL;NULL
2515;556;2779;2013-07-12 00:00:00.000;2014-05-28 00:00:00.000;NULL;NULL
2516;557;1210;2013-07-12 00:00:00.000;NULL;NULL;NULL
2517;559;2780;2013-07-12 00:00:00.000;NULL;NULL;NULL
2518;1366;2803;2013-07-12 00:00:00.000;2014-06-14 10:00:00.000;NULL;NULL
2519;1520;2805;2013-07-12 00:00:00.000;NULL;NULL;NULL
2520;1380;2804;2013-07-12 00:00:00.000;2015-03-31 00:00:00.000;NULL;NULL
2521;1521;2782;2013-07-12 00:00:00.000;2014-06-24 00:00:00.000;NULL;NULL
2522;1381;2783;2013-07-12 00:00:00.000;2014-06-24 00:00:00.000;NULL;NULL
2523;1383;2784;2013-07-12 00:00:00.000;NULL;NULL;NULL
2524;619;2806;2013-07-12 00:00:00.000;NULL;NULL;NULL
2525;1634;2795;2013-07-12 00:00:00.000;2013-10-28 00:00:00.000;NULL;NULL
2526;1311;2802;2013-07-12 00:00:00.000;NULL;NULL;NULL
2527;1314;2808;2013-07-12 00:00:00.000;NULL;NULL;NULL
2528;557;1210;2013-03-30 00:00:01.000;2013-07-11 23:59:59.000;NULL;NULL
2529;2540;2414;2013-07-20 14:28:12.000;2013-07-20 14:28:12.000;NULL;NULL
2530;2541;2663;2011-01-01 00:00:00.000;2013-04-07 23:59:00.000;NULL;NULL
2531;2542;2523;2011-01-01 00:00:00.000;2013-04-07 23:59:00.000;NULL;NULL
2532;2089;2807;2013-07-12 00:00:00.000;NULL;NULL;NULL
2533;1760;2852;2013-07-12 00:00:00.000;2014-07-01 00:00:00.000;NULL;NULL
2534;1776;2846;2013-07-12 00:00:00.000;NULL;NULL;NULL
2535;1390;2851;2013-07-12 00:00:00.000;2014-03-01 00:00:00.000;NULL;NULL
2536;1770;2853;2013-07-12 00:00:00.000;2013-10-28 00:00:00.000;NULL;NULL
2537;1545;2847;2013-07-12 00:00:00.000;NULL;NULL;NULL
2538;1405;2822;2013-07-12 00:00:00.000;NULL;NULL;NULL
2539;1548;2849;2013-07-12 00:00:00.000;NULL;NULL;NULL
2540;1408;2823;2013-07-12 00:00:00.000;NULL;NULL;NULL
2541;1549;2845;2013-07-12 00:00:00.000;2013-10-06 00:00:00.000;NULL;NULL
2542;1409;2821;2013-07-12 00:00:00.000;2013-10-06 00:00:00.000;NULL;NULL
2543;1550;2850;2013-07-12 00:00:00.000;NULL;NULL;NULL
2544;1410;2824;2013-07-12 00:00:00.000;NULL;NULL;NULL
2545;1551;2844;2013-07-12 00:00:00.000;NULL;NULL;NULL
2546;1414;2825;2013-07-12 00:00:00.000;NULL;NULL;NULL
2547;1557;2826;2013-07-12 00:00:00.000;NULL;NULL;NULL
2548;1693;2819;2013-07-12 00:00:00.000;NULL;NULL;NULL
2549;1417;2829;2013-07-12 00:00:00.000;NULL;NULL;NULL
2550;1559;2830;2013-07-12 00:00:00.000;NULL;NULL;NULL
2551;1419;2838;2013-07-12 00:00:00.000;NULL;NULL;NULL
2552;1696;2820;2013-07-12 00:00:00.000;NULL;NULL;NULL
2553;1576;2810;2013-07-12 00:00:00.000;NULL;NULL;NULL
2554;1436;2828;2013-07-12 00:00:00.000;NULL;NULL;NULL
2555;1712;2818;2013-07-12 00:00:00.000;NULL;NULL;NULL
2556;1561;2809;2013-07-12 00:00:00.000;NULL;NULL;NULL
2557;1421;2835;2013-07-12 00:00:00.000;NULL;NULL;NULL
2558;1697;2816;2013-07-12 00:00:00.000;NULL;NULL;NULL
2559;1422;2836;2013-07-12 00:00:00.000;NULL;NULL;NULL
2560;1698;2817;2013-07-12 00:00:00.000;NULL;NULL;NULL
2561;1423;2832;2013-07-12 00:00:00.000;NULL;NULL;NULL
2562;1699;2814;2013-07-12 00:00:00.000;NULL;NULL;NULL
2563;1424;2833;2013-07-12 00:00:00.000;2014-01-24 00:00:00.000;NULL;NULL
